"[Clostridium] saccharolyticum WM1","Bacteroides fragilis NCTC 9343","Microcystis aeruginosa_id237","Escherichia coli_strainK12_id164","Pseudomonas_aeruginosa_PAO1_id88","Thermodesulfatator indicus DSM15286","Spirochaeta thermophila DSM6192","Mycoplasma genitalium_Parraga-Nino2012","Bifidobacterium adolescentis","Lactococcus lactis_SC_id35","Parabacteroides merdae ATCC43184","Caldithrix abyssi DSM13497","Halobacterium salinarum(NRC-1)_426241930","Borreliella burgdorferi B31","Bacteroides uniformis ATCC8492","Salmonella enterica_id211","Microcystis aeruginosa_id326","Halobacterium salinarum(NRC-1)_1643484108","Microcystis aeruginosa_id368","Collinsella aerofaciens","Thermoplasma acidophilum DSM1728","Streptococcus pyogenes_id280","Streptococcus pyogens_360","Odoribacter splanchnicus DSM20712","Leptospira_interrogans_id460","Borrelia burgdorferi","Akkermansia muciniphila ATCC BAA-835","Archaeoglobus profundus DSM5631","Prevotella copri DSM18205","Escherichia coli_id432","Thermoplasma volcanium GSS1","Thermococcus gammatolerans EJ3","Bacillus subtilis_id493","Methanocaldococcus jannaschii DSM2661","Streptococcus parasanguinis FW213","Staphylococcus aureus_Mu50","Microcystis aeruginosa_id63","Methanopyrus kandleri AV19","Microcystis aeruginosa_HUB5-3_id169","Leptospira interrogans_id165","Streptococcus pyogens_307","Streptococcus pneumoniae TIGR4","Streptococcus pneumoniae D39","Methanothermobacter thermautotrophicus str. Delta H","Helicobacter pylori_id207","Helicobacter pylori_107","Bacteroides vulgatus ATCC8482","Streptococcus pneumoniae TIGR4","Streptococcus pneumoniae D39","Mesoplasma florum L1","Halobacterium salinarum NRC-1_733029681","Methanothermobacter marburgensis str. Marburg","Fusobacterium nucleatum subsp. nucleatum ATCC25586","Mycoplasma tuberculosis_id62","Microcystis aeruginosa_id167","Mycoplasma hominis ATCC23114","Mycoplasma hominis ATCC23114","Pelagibacter ubique_Smith2016","Veillonella parvula DSM2008","Mycobacterium tuberculosis_id156","Synechococcus elongatus PCC7942","Mycobacterium tuberculosis_id147","Mycoplasma hominis_Semashko2020","Nanoarchaeum equitans","Bartonella henselae","Bacillus subtilis_id312"
2065.15016772068,3302.66204820297,220.506288231599,272.859376582844,888.63209831467,262.591966183958,468.664945958555,NA,191.763870182371,40.0991760406326,2970.38429278072,3443.25352389254,228.918637376393,41.8571223556059,2986.01268997574,1271.23170310947,311.914276763443,240.119503968215,838.431877401032,213.960672405678,162.563916173326,27.0834342967987,27.0834342967987,2164.18107313472,240.044778055554,39.5938363854743,639.191931222891,112.851131674802,1081.62663218158,853.088460936961,213.769231676079,258.758590146324,818.421681646935,179.520847132507,283.288006887418,549.74958370702,148.432628356699,161.046377718429,520.692386799095,1066.80824307925,33.5948743292788,423.481116462152,862.875558395622,182.082185181281,92.3379496494865,396.524183797354,1512.23682404966,371.006820772806,755.955118654105,15.2634117534768,822.243107598882,189.908208160311,287.646564947313,14.8018645719251,200.82352495588,0.0958163237738976,0.0711087345446515,230.555034753918,294.386380325641,369.968842706295,552.242009409763,843.572615029283,0.869362497985452,140.477198627099,31.477335322845,108.685218743816
2058.07773563945,3302.66204820297,661.518864694797,136.429688291422,1907.30791833392,261.37626263681,467.020507551683,NA,190.674302738153,443.318668449216,2931.19716490762,3443.25352389254,2303.49378859996,128.235002125811,2970.33808267928,142.235715033228,155.957138381722,1314.94014077832,419.215938700516,211.529301128341,162.066778814998,690.627574568366,690.627574568366,2164.18107313472,15506.8926623888,121.301116926408,639.191931222891,112.353990125574,1077.96010122503,341.235384374784,213.769231676079,149.115119745339,913.856012015659,178.943609681921,280.01929911564,404.648392468364,148.432628356699,159.891923397867,173.564128933032,1094.88214421292,319.151306128148,707.040109648798,491.59327164968,181.417651658721,83.6812668698471,69.6734999954008,1512.23682404966,619.429516553427,430.679078093793,14.7340448718533,944.813508731635,189.411066254132,285.467424303773,554.57652596146,100.41176247794,0.0592976494298838,0.0674930361779743,523.988715349814,294.386380325641,192.800664508914,550.437296960712,749.186867893139,73.865415038624,142.342279252413,148.533676054675,88.9242698813043
2058.07773563945,3302.66204820297,220.506288231599,136.429688291422,173.391628939448,261.37626263681,467.020507551683,NA,189.584735293935,650.497744659151,2923.359739333,3426.77862664904,329.070541228566,74.7720412988778,2954.66347538282,382.258484151799,311.914276763443,771.812691326406,419.215938700516,210.313615489672,162.066778814998,501.043534490775,501.043534490775,2158.16945904268,384.071644888886,70.7289895431428,639.191931222891,111.856848576346,1066.96050835539,1649.30435781146,212.774956179911,267.530067778403,1382.35181564394,178.366372231334,278.929729858381,455.74036121437,296.865256713398,159.314696237586,173.564128933032,28.0739011336646,5.59914572154646,1723.64243893367,243.856136068328,181.417651658721,129.85024169459,1076.86541904656,1499.66975902985,1510.06284946124,213.639490054421,14.4693614310416,1427.94517319657,189.411066254132,281.109143016693,39.4716388584669,200.82352495588,0.0496557552136425,0.0594782381318399,209.595486139926,293.414808113345,396.022986558851,548.63258451166,572.21359201287,73.5614421372305,149.611808108761,31.477335322845,661.991786894154
2036.86043939574,3293.5888008178,220.506288231599,136.429688291422,3034.35350644033,261.37626263681,463.731630737939,NA,189.584735293935,418.813616424385,2899.84746260914,3369.11648629677,2131.80481056766,36.6249820611552,2931.15156443813,2391.33795899614,155.957138381722,851.852525982478,209.607969350258,207.882244212335,161.569641456669,609.37727167797,609.37727167797,2146.1462308586,5665.05676211107,34.64460683729,634.887608453714,111.359707027118,1059.6274464423,568.725640624641,212.277818431827,324.544672386915,555.254285781666,177.21189733016,277.840160601122,6065.63852952579,296.865256713398,158.160241917024,173.564128933032,561.478022673292,39.1940200508253,980.693111807089,1037.52053648169,180.753118136162,1555.31733940854,270.497117629203,1491.29171568332,859.173690210708,908.9595279769,14.4693614310416,590.380765456092,188.913924347953,278.930002373152,2343.62855722147,33035.4698552423,NA,NA,230.555034753918,293.414808113345,46.8974589346007,543.218447164506,861.26994261731,3.40449649560736,150.477102838057,34.4283355093617,503.904195994057
2036.86043939574,3275.44230604745,441.012576463198,1227.8671946228,390.131165113757,260.160559089662,462.087192331067,NA,189.584735293935,129.208456130927,2899.84746260914,3369.11648629677,915.674549505574,55.7460765917842,2915.47695714167,764.516968303598,155.957138381722,165.796800359006,209.607969350258,207.882244212335,161.569641456669,636.460705974769,636.460705974769,2116.08816039839,144.026866833332,52.731791186109,632.735447069125,111.359707027118,1055.96091548575,341.235384374784,211.780680683743,175.429552641576,8.67584821533853,176.634659879573,277.840160601122,6.13103624952067,148.432628356699,157.005787596461,347.128257866063,336.886813603975,5.59914572154646,801.147024418165,1065.33436632503,180.753118136162,40.3978529716503,1898.60287487467,1466.15758564371,701.875476725161,933.326896869048,14.4693614310416,718.058266636042,188.416782441774,275.661291407842,685.819725165862,100.41176247794,NA,NA,209.595486139926,292.443235901049,432.498787952429,543.218447164506,17.6973275880269,23.1323377960465,155.886775308862,133.778675122091,256.892335212657
2015.64314315204,3275.44230604745,661.518864694797,4092.89064874266,628.544654905498,258.944855542514,462.087192331067,NA,185.226465517062,24.505052024831,2899.84746260914,3360.87903767502,686.75591212918,51.2749748856172,2907.63965349344,2266.88170834206,155.957138381722,102.908358843521,838.431877401032,207.882244212335,160.575366740013,284.376060116386,284.376060116386,2098.05331812227,1872.34926883332,48.502449572206,630.583285684536,110.365423928661,1052.2943845292,1933.66717812378,211.283542935659,315.773194754836,35903.551864476,176.634659879573,276.750591343862,3288.27910849292,148.432628356699,157.005787596461,347.128257866063,2723.16840996546,22.3965828861859,825.912001989051,1171.41501968101,180.088584613603,83.6812668698471,239.758808807703,1466.15758564371,723.571782033513,1026.26290845771,14.3811336174377,1457.56635347032,186.428214817059,274.571721086072,51.3131305160069,301.235287433821,NA,NA,398.231423665859,292.443235901049,510.661219510097,543.218447164506,11.7982183920179,319.17154646319,156.246606014545,427.895027044924,98.8047443125603
2001.49827898957,3248.22256389193,441.012576463198,24966.6329573302,8279.45028185863,258.944855542514,460.442753924195,NA,185.226465517062,1416.83755343568,2892.01003703453,3360.87903767502,1087.36352753787,33.5808277080202,2907.63965349344,3191.41385605804,467.871415145165,697.489987717197,209.607969350258,207.882244212335,159.581092023357,379.168080155181,379.168080155181,2098.05331812227,624.11642294444,31.7650551001646,628.431124299947,109.868282379433,1044.96132261611,7450.30589218279,210.786405187575,1175.37800269856,1593.46412221718,175.4801849784,271.302745057566,1653.33610862074,296.865256713398,156.42856043618,173.564128933032,336.886813603975,83.987185823197,927.448410029684,417.207447650057,180.088584613603,98.1090715025794,123.977845580051,1457.77954229718,812.526633797753,365.510533382232,14.2929058038338,2099.01811939839,186.428214817059,274.571721086072,751.934720253794,100.41176247794,NA,NA,209.595486139926,291.471663688753,6701.1257988774,541.413734715454,17.6973275880269,50.4595016313234,158.579272699297,145.582675868158,731.155107912946
2001.49827898957,3248.22256389193,220.506288231599,18418.007919342,13502.8731036595,257.729151995366,455.509438703578,NA,181.957763184408,98.0202080993241,2884.17261145991,3336.16669180976,1287.66733524221,62.0246449451251,2899.80234984521,88.8973218957672,155.957138381722,194.382455593317,209.607969350258,206.666558573666,159.581092023357,81.250302890396,81.250302890396,2092.04170403023,2544.47464738887,58.6708666439301,628.431124299947,108.873999280977,1044.96132261611,2502.39281874842,210.289267439491,192.972507905733,124.353824419852,175.4801849784,266.944468028529,61.3103624952067,148.432628356699,155.274106115618,1735.64128933032,308.81291247031,5.59914572154646,366.521668049114,435.965611963005,180.088584613603,8.65668277963936,26.6398676453003,1457.77954229718,321.105318563598,381.944340309495,13.7635389222103,1227.74685134641,184.439647192344,271.303010120761,3446.86086331562,2008.2352495588,NA,NA,482.069618121829,290.500091476457,302.228068689649,534.194884919248,430.634971308655,4.40760707020596,158.813517412613,142.631675681641,513.784670425313
1987.3534148271,3248.22256389193,220.506288231599,1500.72657120564,953.653959166962,256.513448448218,448.93168507609,NA,181.957763184408,77.9706200790078,2884.17261145991,3336.16669180976,1058.74869786582,32.9149189432719,2899.80234984521,2222.43304739418,155.957138381722,1475.01981009046,209.607969350258,205.450872934998,159.581092023357,121.875454335594,121.875454335594,2092.04170403023,192.035822444443,31.1351531576684,626.278962915358,108.873999280977,1041.29479165956,56.8725640624641,209.294991943324,236.829896066127,908.072113205433,173.171235176052,263.675760256751,4295.81273216415,148.432628356699,154.119651795056,347.128257866063,280.739011336646,5.59914572154646,1228.34288751595,949.551214186486,178.759517568484,14.4278046327323,121.928624991951,1453.59052062391,1076.13674329422,831.89064031801,13.7635389222103,1261.45371165791,183.445363379986,270.213439798991,3274.17244330983,100.41176247794,NA,NA,440.150520893844,287.58537483957,3194.23803632336,534.194884919248,271.359023016413,6.59621196023927,168.114351451106,1328.93375066136,355.697079525217
1987.3534148271,3175.63658481055,220.506288231599,682.14844145711,11443.8475100035,255.29774490107,443.998369855473,NA,180.86819574019,158.168972160273,2860.66033473605,3336.16669180976,615.218837949057,13.413305118501,2899.80234984521,391.148216341376,311.914276763443,240.119503968215,419.215938700516,201.803816018992,159.083954665028,1841.67353218231,1841.67353218231,2074.00686175411,3216.60002594442,12.6880248417088,624.126801530769,108.376857731749,1033.96172974646,56.8725640624641,207.803578699072,171.043813825536,277.627142890833,172.593997725465,261.496621742232,96.0529012424905,8609.09244468854,153.542424634775,173.564128933032,393.034615871304,436.733366280624,507.682040203165,968.309378499435,177.430450523365,190.447021152066,12.2953235286001,1445.21247727737,444.7742588212,848.324447245274,13.6753111086064,319.704462954596,183.445363379986,270.213439798991,113.480961718092,100.41176247794,NA,NA,62.8786458419777,285.642230414978,15.6324863115336,532.390172470196,401.13942532861,0.790329543623138,171.722516380875,1942.74178945684,750.916056775458
1980.28098274586,3175.63658481055,220.506288231599,409.289064874266,1127.04558810641,249.219227165331,443.998369855473,NA,180.86819574019,376.486708381495,2852.82290916143,3319.69179456626,343.37795606459,54.889908179965,2891.96504619698,2391.33795899614,623.828553526887,1069.10350576324,209.607969350258,196.941073464317,159.083954665028,1286.46312909794,1286.46312909794,2067.99524766206,144.026866833332,51.9219172600425,619.822478761592,108.376857731749,1019.29560592027,2331.77512656103,206.809303202904,328.930411202955,54.947038697144,172.593997725465,260.407052484973,2258.26501857345,148.432628356699,152.965197474494,173.564128933032,2414.35549749515,5.59914572154646,539.876511045317,401.036616345791,177.430450523365,181.790338372427,7.17227205835008,1445.21247727737,472.979455722056,351.343458444936,13.4988554813986,1244.08957149744,182.948221473807,268.034299155451,674.965024479783,100.41176247794,NA,NA,167.676388911941,280.784369353499,2365.71626181208,532.390172470196,64.8902011560987,4.28601790964856,172.977670577938,6.88566710187233,533.545619287826
1980.28098274586,3157.4900900402,220.506288231599,955.007818039954,303.435350644034,249.219227165331,439.065054634857,NA,179.778628295972,545.794340553054,2852.82290916143,3303.21689732275,901.367134669549,15.5061612362813,2876.29043890052,231.133036928995,1247.65710705377,668.904332482885,209.607969350258,196.941073464317,159.083954665028,13.5417171483993,13.5417171483993,2067.99524766206,1104.20597905555,14.6677166609825,617.670317377003,107.382574633292,1015.62907496372,9554.59076249396,206.31216545482,333.316150018994,1636.84336329387,172.593997725465,258.227913970454,461.871397463891,148.432628356699,152.387970314213,173.564128933032,17461.9665051394,5.59914572154646,333.088948328418,755.501238535297,177.430450523365,51.9400966778361,1821.75710282092,1436.83443393084,291.815306397324,661.885741070461,13.3223998541907,446.360544125107,182.948221473807,268.034299155451,290.116545609731,100.41176247794,NA,NA,41.9190972279851,274.954936079724,1479.87537082518,532.390172470196,182.872385076278,7.3865415038624,174.31570044294,25.5753349498115,474.262772700289
1973.20855066463,3157.4900900402,220.506288231599,545.718753165688,1430.48093875044,248.003523618183,437.420616227985,NA,179.778628295972,955.69702896841,2821.47320686295,3294.979448701,1416.43406876643,32.6295294726655,2860.61583160406,168.904911601958,155.957138381722,405.916304327221,209.607969350258,196.941073464317,158.5868173067,4969.81019346256,4969.81019346256,2049.96040538594,480.089556111108,30.8651951823129,615.518155992414,107.382574633292,1015.62907496372,170.617692187392,205.815027706736,100.871992768906,2137.15061037839,172.016760274879,257.138344713195,3815.5482259517,296.865256713398,150.656288833369,347.128257866063,870.290935143602,16.7974371646394,1136.71247050367,335.706457876558,176.101383478246,86.5668277963936,204.922058810002,1432.64541225757,995.86041365332,294.108475698261,13.2341720405868,70.4779806513327,182.451079567628,263.676017868371,7639.73570105626,100.41176247794,NA,NA,83.8381944559703,273.983363867428,78.1624315576679,532.390172470196,477.827844876727,3.40449649560736,175.057528835701,8.85300055955014,563.187042581594
1966.13611858339,3130.27034788468,882.025152926396,136.429688291422,4616.5521205128,248.003523618183,435.776177821113,NA,178.689060851754,8.91092800902946,2797.96093013909,3270.26710283574,2375.03086278008,37.8616697671163,2852.77852795583,12152.2639031514,155.957138381722,337.310731764874,419.215938700516,195.725387825649,157.095405231715,406.25151445198,406.25151445198,2049.96040538594,720.134334166661,35.8144247304972,615.518155992414,106.885433084064,1015.62907496372,796.215896874497,205.317889958652,635.932128325712,26.0275446460156,172.016760274879,256.048775455936,128.751761239934,148.432628356699,150.079061673088,347.128257866063,56.1478022673292,5.59914572154646,1053.7497956412,717.9849099094,175.436849955687,167.362533739694,376.031977916354,1415.8893255645,923.177790870344,629.018127215934,12.6165773453594,1374.83133270571,181.95393766145,262.5864475466,14.8018645719251,200.82352495588,NA,NA,188.635937525933,273.011791655132,4366.67450968838,532.390172470196,6087.88069028126,15.3202342302331,178.645217802667,24.5916682209726,69.1633210187922
1966.13611858339,3130.27034788468,661.518864694797,6275.76566140541,1560.52466045503,248.003523618183,435.776177821113,NA,178.689060851754,1771.04694179461,2782.28607898986,3262.02965421399,686.75591212918,31.7733610608463,2852.77852795583,35.5589287583069,311.914276763443,234.402372921353,209.607969350258,192.078330909643,157.095405231715,27.0834342967987,27.0834342967987,2001.86749264961,5136.95825038885,30.0553212562464,615.518155992414,106.885433084064,1011.96254400718,7620.92358437018,203.826476714401,276.301545410482,506.091145894748,169.130573021944,254.959206198676,4289.68169591463,1484.32628356699,149.501834512807,173.564128933032,56.1478022673292,1450.17874188053,828.38849974614,963.13471248207,174.772316433127,1249.44788119461,161.888426459902,1415.8893255645,725.741412564348,843.790983265339,12.4401217181516,559.738165172903,181.95393766145,261.49687722483,350.310794868893,200.82352495588,NA,NA,62.8786458419777,269.125502805949,2245.86720009032,528.780747572093,371.643879348565,11.0038190304452,181.46355434991,1651.57643772052,237.131386350145
1959.06368650216,3121.19710049951,882.025152926396,409.289064874266,17209.1191722402,246.787820071035,435.776177821113,NA,177.599493407536,1701.98724972463,2766.61122784062,3253.79220559224,1430.74148360246,107.401570771543,2852.77852795583,1120.10625588667,155.957138381722,383.047780139772,419.215938700516,190.862645270974,156.598267873387,13.5417171483993,13.5417171483993,2001.86749264961,96.0179112222215,101.594184725456,613.365994607825,105.891149985608,1008.29601305063,6824.70768749569,200.346512477813,149.115119745339,1911.57855677959,167.398860670184,253.869636941417,858.345074932894,148.432628356699,148.347380192245,867.820644665158,84.2217034009938,145.577788760208,897.730436944621,3681.77487135523,174.772316433127,11.5422437061858,86.067264700201,1411.70030389123,786.491067427731,3225.55962172351,12.3518939045477,836.542987731036,180.959653849092,260.40730690306,67.1017860593937,401.647049911761,NA,NA,251.514583367911,269.125502805949,614.877794920321,528.780747572093,5.89910919600897,0.352608565616477,203.761535100964,678.730042898844,988.047443125603
1944.91882233969,3121.19710049951,661.518864694797,5730.04690823973,3988.0074656073,246.787820071035,430.842862600496,NA,176.509925963318,603.715372611746,2750.93637669138,3237.31730834873,429.222445080738,38.5275785318645,2852.77852795583,35.5589287583069,311.914276763443,1000.4979332009,628.823908050774,189.646959632306,156.598267873387,893.753331794356,893.753331794356,1995.85587855757,96.0179112222215,36.4443266729934,613.365994607825,105.394008436379,1004.62948209408,2161.15743437363,199.849374729729,192.972507905733,112.786026799401,166.821623219597,252.780067684158,79.7034712437687,296.865256713398,148.347380192245,173.564128933032,5727.07583126758,660.699195142483,241.458531316139,788.489734395999,174.772316433127,20.1989264858252,21.5168161750502,1407.51128221796,211.538976756424,690.786573942544,11.9989826501321,1080.6623699871,179.965370036734,260.40730690306,373.006987212512,200.82352495588,NA,NA,41.9190972279851,268.153930593653,333.493041312716,526.976035123042,3427.38244288121,0.516753932368975,203.851047175619,1072.19673443441,247.011860781401
1930.77395817722,3112.12385311434,441.012576463198,136.429688291422,2709.24420217887,245.572116523887,429.198424193624,NA,176.509925963318,1597.28384561853,2750.93637669138,3220.84241110523,185.99639286832,245.339814897972,2852.77852795583,88.8973218957672,623.828553526887,897.589574357376,209.607969350258,187.215588354968,156.598267873387,13.5417171483993,13.5417171483993,1977.82103628145,336.062689277775,232.073872813951,613.365994607825,105.394008436379,1000.96295113753,511.853076562177,199.352236981645,442.959620419979,46.2711904818055,166.821623219597,251.690498426898,55.179326245686,296.865256713398,147.770153031964,173.564128933032,617.625824940621,1847.71808811033,518.826280110064,611.257423301246,173.443249388008,46.1689748247432,11.2707132345501,1386.56617385163,454.537596209958,535.515432629782,11.7342992093203,786.493407268496,178.971086224377,258.22816625952,887.125083344043,200.82352495588,NA,NA,230.555034753918,265.239213956766,1422.55625434956,526.976035123042,23.5964367840359,7.75130898553462,204.287481983524,835.13305278423,405.099451681497
1930.77395817722,3066.75761618847,220.506288231599,136.429688291422,238.413489791741,245.572116523887,425.90954737988,NA,175.4203585191,8.91092800902946,2750.93637669138,3220.84241110523,643.833667621107,66.0200975336148,2844.94122430759,133.345982843651,155.957138381722,525.976056311329,1257.64781610155,185.9999027163,156.101130515059,27.0834342967987,27.0834342967987,1977.82103628145,6865.28065238884,62.4502782989072,611.213833223236,104.896866887151,997.296420180985,284.36282031232,198.855099233562,364.01632173127,57.8389881022569,166.821623219597,251.690498426898,6.13103624952067,148.432628356699,147.192925871683,173.564128933032,954.512638544596,11.1982914430929,321.944708421519,340.234290641752,171.44964882033,37.5122920451039,99.3871985228511,1382.37715217836,282.051969008566,298.075256680704,11.4696157685086,87.842120811806,178.473944318198,256.04902561598,75.9829048025487,100.41176247794,NA,NA,733.58420148974,264.26764174447,307.43889746016,526.976035123042,2430.4329887557,14.1347399147984,210.974654241796,306.904019397738,1047.33028971314
1930.77395817722,3039.53787403295,441.012576463198,136.429688291422,411.805118731188,244.356412976739,424.265108973008,NA,175.4203585191,95.7924760970667,2735.26152554214,3204.36751386172,2904.40521171299,31.8684908843818,2805.75470606644,44.4486609478836,1559.57138381722,554.56171154564,209.607969350258,184.784217077631,156.101130515059,257.292625819587,257.292625819587,1965.79780809737,5328.99407283329,30.1453072480316,611.213833223236,104.399725337923,993.629889224437,2161.15743437363,198.357961485478,57.0146046085121,4488.30547673514,165.667148318423,246.242652140602,1451.01191238656,148.432628356699,146.03847155112,173.564128933032,56.1478022673292,78.3880401016505,1147.85671041057,107.374319860325,170.785115297771,8.65668277963936,294.063154392353,1373.99910883182,1005.62375104208,94.0693775836442,11.3813879549047,120.527561113873,177.976802412019,252.780314650669,99.6658881176288,100.41176247794,NA,NA,649.74600703377,263.296069532174,99.0057466397127,525.171322673991,1728.43899443063,2.52601481058011,221.814308537226,159.354010071903,1225.17882947575
1930.77395817722,3021.39137926261,441.012576463198,2455.7343892456,3641.2242077284,244.356412976739,424.265108973008,NA,175.4203585191,2728.97170276527,2727.42409996752,3196.13006523997,228.918637376393,48.1356907089468,2797.91740241821,515.60446699545,155.957138381722,428.78482851467,1676.86375480206,183.568531438962,155.603993156731,54.1668685935973,54.1668685935973,1959.78619400533,96.0179112222215,45.5329118432955,609.061671838647,104.399725337923,986.296827311341,398.107948437248,196.866548241226,548.217352004924,20.2436458357899,163.935435966663,246.242652140602,5785.65454079767,148.432628356699,143.729562909996,347.128257866063,11510.2994648025,240.763266026498,227.837793652152,633.896587127218,170.120581775211,372.237359524492,207.995889692152,1373.99910883182,199.606008836831,555.349337541996,11.1167045140929,705.801226522767,177.47966050584,251.690744328899,81.9036506313188,100.41176247794,NA,NA,691.665104261755,263.296069532174,67.7407740166455,523.366610224939,100.284856332153,0.214908841285215,223.994551426023,4.91833364419452,889.242698813042
1916.62909401475,3012.31813187743,441.012576463198,955.007818039954,910.3060519321,243.140709429591,422.620670566136,NA,174.330791074882,421.041348426642,2727.42409996752,3187.89261661822,300.455711556516,82.8580762993926,2766.56818782529,524.494199185027,155.957138381722,80.0398346560717,1257.64781610155,182.352845800294,154.609718440074,514.585251639175,514.585251639175,1959.78619400533,144.026866833332,78.3777988448821,602.605187684881,104.399725337923,978.963765398246,56.8725640624641,196.369410493142,78.9432986887091,78.0826339380468,163.358198516076,244.063513626083,314.726527475395,148.432628356699,141.420654268871,173.564128933032,18669.1442538869,50.3923114939182,357.853925899304,1156.53785488109,170.120581775211,386.665164157225,27.6644779393503,1369.81008715855,313.511611705675,1013.2291995154,10.9402488868851,226.755242095592,177.47966050584,251.690744328899,4171.16543636849,200.82352495588,NA,NA,1383.33020852351,262.324497319878,1964.48244648272,521.561897775887,4772.37933957126,2.77527258972279,231.187374187188,152.46834297003,385.338502818985
1909.55666193351,2994.17163710709,220.506288231599,3683.6015838684,953.653959166962,243.140709429591,422.620670566136,NA,174.330791074882,151.485776153501,2711.74924881828,3187.89261661822,1373.51182425836,8.37142447112118,2758.73088417706,115.566518464497,155.957138381722,623.167284107987,209.607969350258,181.137160161625,154.112581081746,40.625151445198,40.625151445198,1953.77457991329,1440.26866833332,7.91876727709486,602.605187684881,104.399725337923,978.963765398246,56.8725640624641,195.872272745058,241.215634882167,416.44071433625,163.358198516076,242.973944368824,47.0046112463252,296.865256713398,140.84342710859,173.564128933032,3003.90742130211,2525.21472041746,229.076042530696,828.593396030578,169.456048252652,548.256576043826,84.0180441121009,1353.05400046548,200.690824102249,725.920919787038,10.4991098188655,180.79134167081,176.982518599661,251.690744328899,5915.81187391272,3012.35287433821,NA,NA,125.757291683955,261.352925107582,495.028733198563,521.561897775887,2164.97307493529,7.81210356581333,242.453823589786,2295.87814511,19.7609488625121
1909.55666193351,2976.02514233674,3087.08803524239,1637.15625949706,1365.45907789815,241.925005882443,419.331793752391,NA,174.330791074882,374.258976379237,2711.74924881828,3179.65516799646,658.141082457131,9.22759288294039,2758.73088417706,408.927680720529,155.957138381722,245.836635015077,1467.25578545181,181.137160161625,153.615443723418,40.625151445198,40.625151445198,1947.76296582125,3936.73436011108,8.72864120316138,600.453026300292,103.902583788695,971.630703485151,1251.19640937421,194.380859500806,135.957903297221,234.24790181414,161.049248713729,242.973944368824,541.574868707659,148.432628356699,140.266199948309,173.564128933032,1151.02994648025,660.699195142483,692.181123106266,652.007918187996,169.456048252652,487.65979658635,246.931080866053,1340.48693544568,606.411733368416,571.216461471767,10.4991098188655,1424.88091316825,176.982518599661,250.601174007129,1209.80573101201,401.647049911761,NA,NA,209.595486139926,259.409780682991,72.9516027871567,516.147760428733,766.884195481166,175.696337005451,259.590472899275,325.593687245677,1551.2344857072
1895.41179777104,2957.8786475664,220.506288231599,682.14844145711,2232.41722259539,241.925005882443,419.331793752391,NA,174.330791074882,109.158868110611,2711.74924881828,3163.18027075296,543.681763768935,7.99090517697931,2727.38166958414,2115.75626111926,155.957138381722,903.306705404238,209.607969350258,179.921474522957,152.124031648433,176.042322929191,176.042322929191,1947.76296582125,9745.81798905548,7.55882330995419,600.453026300292,103.405442239467,967.964172528603,227.490256249856,191.895170760387,271.915806594442,1862.41541689267,161.049248713729,240.794805854305,5683.47060330566,296.865256713398,137.957291307185,173.564128933032,645.699726074285,184.771808811033,1237.01062966576,217.982805981503,168.791514730092,20.1989264858252,29.7136985274503,1336.29791377241,1083.73045015214,190.972170154748,10.3226541916577,813.050327513925,175.988234787304,250.601174007129,74.996113831087,200.82352495588,NA,NA,691.665104261755,259.409780682991,1406.92376803802,516.147760428733,424.735862112646,3.58688023644347,264.46982958429,14.7550009325836,602.708940306618
1881.26693360857,2939.73215279605,220.506288231599,136.429688291422,216.73953617431,239.493598788147,419.331793752391,NA,173.241223630664,1051.48950506548,2703.91182324366,3163.18027075296,858.444890161476,16.8379787657778,2703.86975863945,293.361162256032,155.957138381722,428.78482851467,628.823908050774,178.705788884288,151.626894290105,54.1668685935973,54.1668685935973,1923.71650945308,2640.49255861109,15.9275205459749,596.148703531114,102.908300690238,964.297641572055,1819.92204999885,190.900895264219,188.586769089694,3085.7100152554,160.472011263142,239.705236597046,38.8298962469643,890.595770140194,137.957291307185,173.564128933032,1347.5472544159,173.57351736794,2077.78161819734,440.4934447282,168.126981207533,60.5967794574755,139.346999990802,1336.29791377241,1820.32001537067,385.911121291938,10.057970750846,1474.93049363079,174.496809068767,249.511603685359,1140.73036300969,200.82352495588,NA,NA,62.8786458419777,257.466636258399,57.3191164756231,514.343047979681,1586.86037372641,15.1682477795364,268.917843811901,193.782345581264,414.979926112753
1881.26693360857,2930.65890541088,441.012576463198,136.429688291422,1538.8507068376,239.493598788147,417.687355345519,NA,172.151656186446,8.91092800902946,2703.91182324366,3163.18027075296,329.070541228566,35.768813649336,2696.03245499122,35390.0238467049,155.957138381722,62.8884415154849,419.215938700516,178.705788884288,151.626894290105,13690.6760370317,13690.6760370317,1917.70489536104,96.0179112222215,33.8347329112235,596.148703531114,102.41115914101,960.631110615507,48284.806889032,190.403757516135,245.601373698206,121.461875014739,160.472011263142,238.615667339787,75.6161137440883,593.730513426796,137.380064146904,173.564128933032,17040.8579881344,11.1982914430929,537.400013288228,393.274617319744,167.462447684974,8.65668277963936,1326.87033079476,1336.29791377241,470.809825191221,344.543262475034,10.057970750846,449.424804153426,174.496809068767,249.511603685359,10009.0208235357,200.82352495588,NA,NA,62.8786458419777,255.523491833807,984.846637626616,514.343047979681,5816.52166726485,11.1862027712813,274.860132939424,7.86933383071124,523.665144856569
